,Timestamp,Milliseconds,X,Y,Z
484,2019-04-26 13:20:19,9680,5.313263,-20.885162,-33.24829
485,2019-04-26 13:20:19,9701,4.006027,-39.00688,3.1746979
486,2019-04-26 13:20:19,9721,8.151581,-10.515884,-10.556046
487,2019-04-26 13:20:19,9740,5.5263367,-1.4526367,-3.458435
488,2019-04-26 13:20:19,9761,6.8467407,-4.0898438,4.5214386
489,2019-04-26 13:20:19,9780,-2.410431,-5.018799,-0.9109955
490,2019-04-26 13:20:19,9800,-2.185379,-6.730652,-4.200638
491,2019-04-26 13:20:19,9821,0.4410553,-7.973236,-5.9424133
492,2019-04-26 13:20:19,9840,0.96299744,-8.240189,-3.6978455
493,2019-04-26 13:20:19,9861,0.61105347,-7.233429,-0.38786316
494,2019-04-26 13:20:19,9880,2.3552246,-7.233429,-1.0762024
495,2019-04-26 13:20:19,9901,5.088211,-10.878601,-1.2090759
496,2019-04-26 13:20:19,9921,8.235382,-18.528076,-1.0486603
497,2019-04-26 13:20:19,9940,7.547043,-24.2574,-5.489914
498,2019-04-26 13:20:19,9961,3.2434692,-24.138885,-11.073196
499,2019-04-26 13:20:19,9981,-3.339386,-15.593979,-5.47554
500,2019-04-26 13:20:19,10001,-2.765976,-8.747757,-3.149582
501,2019-04-26 13:20:19,10021,5.096588,-9.798813,-3.8858032
502,2019-04-26 13:20:19,10040,7.013138,-12.017044,-4.5034943
503,2019-04-26 13:20:19,10061,7.883438,-11.380188,-2.082962
504,2019-04-26 13:20:19,10081,6.017151,-7.787689,-3.612854
505,2019-04-26 13:20:19,10101,2.6006317,-5.8244476,-3.1866913
506,2019-04-26 13:20:19,10120,0.21481323,-4.126953,-1.3934326
507,2019-04-26 13:20:19,10140,-0.7297058,-3.1561127,-0.6033478
508,2019-04-26 13:20:19,10161,-0.9104614,-2.2941895,-0.13768005
509,2019-04-26 13:20:19,10181,-1.1391144,-1.7267609,-0.4680786
510,2019-04-26 13:20:19,10200,-0.8829346,-1.2311707,-1.3778687
511,2019-04-26 13:20:19,10221,0.39437866,-0.69966125,-1.6160889
512,2019-04-26 13:20:19,10241,0.63139343,-0.09391785,-1.1037292
513,2019-04-26 13:20:19,10260,2.7311096,-1.213211,-1.0259247
514,2019-04-26 13:20:19,10281,5.1097565,-4.379547,-1.9201508
515,2019-04-26 13:20:19,10301,3.9641266,-8.594528,-3.8139648
516,2019-04-26 13:20:19,10321,0.8265228,-11.86142,-3.26091
517,2019-04-26 13:20:19,10340,-2.877304,-10.442856,-1.7286224
518,2019-04-26 13:20:19,10360,0.8887787,-7.6667786,-5.88855
519,2019-04-26 13:20:19,10381,1.3987427,-7.020355,-11.151001
520,2019-04-26 13:20:19,10400,0.5595703,-13.4930725,-6.4044952
521,2019-04-26 13:20:19,10421,-2.1734161,-16.768341,0.8942261
522,2019-04-26 13:20:19,10440,-1.1822052,-21.54837,11.496948
523,2019-04-26 13:20:19,10461,16.21286,-30.724136,-12.870041
524,2019-04-26 13:20:20,10480,17.83014,-9.552216,-4.1874695
525,2019-04-26 13:20:20,10501,14.921188,-7.320816,1.5729828
526,2019-04-26 13:20:20,10521,0.7343445,-12.155914,1.0151367
527,2019-04-26 13:20:20,10540,-6.5955048,-14.366959,0.3986206
528,2019-04-26 13:20:20,10561,-4.055252,-11.146759,0.36271667
529,2019-04-26 13:20:20,10580,-0.65548706,-7.918167,-2.0697937
530,2019-04-26 13:20:20,10601,1.6800537,-7.8595123,-3.489563
531,2019-04-26 13:20:20,10621,2.4414215,-5.502426,-1.5538483
532,2019-04-26 13:20:20,10640,3.091446,-3.7223358,-1.2904816
533,2019-04-26 13:20:20,10660,1.5244293,-3.794159,-2.4241333
534,2019-04-26 13:20:20,10681,-1.0122223,-5.814865,-3.5027313
